,TTMT IS Equity,LT IS Equity,SBIN IS Equity,IIB IS Equity,MSIL IS Equity,UTCEM IS Equity,BAF IS Equity,TATA IS Equity,GRASIM IS Equity,BJFIN IS Equity,HUVR IS Equity,BPCL IS Equity,DRRD IS Equity,BJAUT IS Equity,VEDL IS Equity,HNDL IS Equity,IOCL IS Equity,NTPC IS Equity,CIPLA IS Equity,UPLL IS Equity,WPRO IS Equity,APNT IS Equity,SUNP IS Equity,TCS IS Equity,AXSB IS Equity,HMCL IS Equity,KMB IS Equity,HDFCB IS Equity,ITC IS Equity,NEST IS Equity,SBILIFE IS Equity,TTAN IS Equity,HDFCLIFE IS Equity,MM IS Equity,ICICIBC IS Equity,EIM IS Equity,INFO IS Equity,TECHM IS Equity,ADSEZ IS Equity,BHARTI IS Equity,GAIL IS Equity,COAL IS Equity,DIVI IS Equity,HCLT IS Equity,ONGC IS Equity,JSTL IS Equity,HDFC IS Equity
31-10-2018,0.21688875,0.08136225,-0.1429805,0.0284738,0.02589975,0.13696755,-0.1346481,-0.02931535,0.17952565,-0.0008051,-0.0158661,-0.1339992,-0.09524355,0.0661179,-0.0211776,-0.14459635,0.01999695,0.024267,-0.01298795,0.05315768,0.001187,-0.0789756,0.063545,0.00371505,0.01943395,-0.00349525,0.00762125,-0.06912387,0.0216075,0.0141794,0,-0.1386464,0,0.1502505,-0.09851585,0.03100173,0.0401244,0.0329992,-0.0596394,0.00044856,0.05385453,-0.0738255,-0.0732576,0.06831315,0.0927458,0.1129017,-0.0698924
30-11-2018,-0.0078092,0.1047797,-0.01136,-0.012185,0.0759465,0.09065385,0.04069685,0.00411945,-0.10447495,0.0855558,0.0891362,0.1443971,-0.0092561,-0.03893625,-0.05747355,-0.1681831,-0.0218026,0.1310515,0.1566562,0.15590575,-0.09925356,0.097075,0.0251949,-0.0382571,0.07833115,0.0902235,0.01930195,0.05961087,-0.01971445,0.0382524,0,0.10103525,0,-0.02219705,-0.0045088,-0.03931571,-0.05298915,-0.0931513,0.1475085,0.0274883,-0.03465455,0.08068255,0.0739925,-0.12269332,0.0557184,-0.04126735,0.1219469
31-12-2018,-0.0122532,-0.03885775,0.0042375,-0.1087624,-0.088185,-0.08893035,-0.0720896,-0.006594,-0.10367315,-0.0476349,0.0343279,0.0460572,-0.0569217,-0.00764235,-0.1225188,-0.12717,-0.0309289,0.01677968,-0.07960015,-0.10981113,-0.03802991,-0.09130345,0.1578315,0.027014,-0.0855958,0.0583006,-0.1088362,-0.08917429,-0.05834655,-0.0844422,0,-0.0230373,0,-0.0098453,-0.06605775,-0.04490391,0.02075185,-0.0809547,-0.1001349,-0.07132186,-0.12851562,-0.0715799,-0.0973435,-0.00357025,-0.0174979,0.003167,-0.0806463
31-01-2019,-0.00307535,0.0481145,-0.021093,0.0259025,0.1036171,0.0973674,-0.170781,0.03405415,0.0287794,0.01018315,0.02715825,-0.0118414,0.00725855,0.04394875,-0.20240145,-0.037345,-0.042044,0.00684873,-0.04835295,-0.03706068,0.04210176,-0.0474552,-0.1066758,0.0503828,0.0626346,0.1608146,-0.094303,-0.00338539,-0.0257736,-0.0609294,0,0.01683675,0,-0.02560225,0.05282425,0.12866682,0.0518752,-0.0630435,0.0599286,0.0110319,-0.05484609,0.0452654,-0.037252,-0.00928062,-0.03972025,-0.0832384,-0.0310788
28-02-2019,-0.26209915,-0.00412795,0.05465025,-0.0419584,-0.0924075,0.05216755,-0.02239735,-0.0414855,0.008173,0.0169496,0.0182637,0.0513832,-0.03558065,0.0299664,-0.13566665,-0.0366894,-0.0101208,0.03211792,0.0276758,0.11468278,0.00987096,-0.0032532,-0.0136126,-0.0151032,-0.0377559,-0.1462869,0.0147808,-0.03461571,-0.0568698,0.01660365,0,0.03710145,0,-0.0500946,0.02427555,-0.06891652,-1.40E-05,0.1334319,-0.146017,-0.04642484,-0.04584411,-0.0262773,-0.0002652,0.01296119,-0.0665309,-0.0903795,0.0113652
31-03-2019,0.04450245,0.06161465,0.17371745,0.1472688,0.0126747,0.00685295,0.14735925,-0.0087364,0.0250127,0.0754754,-0.0371705,0.0725668,0.02071885,0.02552345,0.0881159,-0.005108,0.1234755,0.1521437,0.00281015,0.0063233,0.07069482,0.03225465,0.0238076,-0.0804248,0.06423115,-0.0262106,0.0282388,0.0689871,0.0214667,-0.03688245,0,0.03901965,0,-0.0044154,0.1437672,-0.00997896,0.0032532,0.0247999,0.06865585,-0.1547773,-0.00865356,0.00439025,-0.0472849,0.01464328,-0.0276852,-0.00693615,-0.0073305
30-04-2019,0.00757325,-0.00677345,-0.00855775,0.0556162,0.04241155,0.08797615,-0.0140056,-0.0043792,-0.020808,0.0430473,0.0356387,0.06275,0.008094,-0.0175051,0.0416755,0.0132688,-0.10366815,0.0173649,0.0402821,-0.00658502,0.1094454,-0.0443568,-0.04814,-0.00435385,-0.0709674,-0.0591312,-0.0279744,-0.0323466,-0.0162184,-0.0416025,0,-0.0306414,0,0.0230616,-0.1178112,-0.07874856,-0.0185313,0.0232099,-0.00907695,-0.10913391,-0.05923305,0.02219115,-0.0821202,0.03888104,-0.0822355,-0.112548,0.0238207
31-05-2019,0.19939775,0.0526615,0.099742,0.0743498,-0.04097595,-0.02121405,0.03350035,-0.02530755,-0.10569565,-0.0121352,-0.06815145,0.0068168,0.05295105,-0.04756285,-0.07301925,-0.0353019,-0.0079841,0.0464118,-0.0583988,-0.05773761,-0.0239382,0.05418205,0.07942315,-0.05229615,0.03305785,-0.01620355,0.0282921,-0.06617848,-0.02554975,0.1115131,0,-0.0313963,0,-0.021098,-0.0159589,-0.04950542,-0.01999965,-0.01056245,0.03198955,-0.0963319,0.01960658,0.0271933,-0.02541545,-0.03648744,-0.04552485,-0.0776502,0.0212022
30-06-2019,0.0309235,-0.032384,-0.0584995,-0.00488735,0.03916055,-0.0026752,-0.0026691,-0.112199,-0.11251615,0.0014036,0.025636,-0.047702,-0.0209436,0.0095301,0.0298719,0.00330625,-0.0127229,0.02426235,-0.02965705,0.03807362,-0.019646,0.01165405,0.011223,0.0389101,-0.0099176,0.0837351,-0.0027482,-0.0075579,-0.00232375,-0.0222396,0,0.0115063,0,0.0016327,-0.02443285,0.04523839,0.0060651,0.0018588,0.005187,0.0050051,-0.0890491,-0.0483144,-0.0175737,0.00313764,-0.0324408,-0.0463343,-0.035568
31-07-2019,0.0401755,0.0971737,0.0129373,-0.0522538,0.1096352,-0.00967795,-0.03065905,0.08966005,0.0664344,0.0456468,-0.0173194,0.0725698,-0.0833588,0.0716332,-0.1371879,-0.0446293,0.03821585,-0.0243195,-0.0286332,-0.11280803,0.0638609,0.1154319,-0.0837902,0.0676732,0.1080185,-0.13094435,-0.09412395,0.04804878,-0.02557035,0.0013966,0,0.1484458,0,0.0927257,-0.0168466,0.05293874,-0.0371588,0.02288825,0.0056286,-0.024108,0.10235688,0.19393425,-0.0490084,0.03707676,0.09461585,0.0147628,-0.0686163
31-08-2019,-0.0014704,-0.0605726,0.14490495,-0.10688295,0.0360791,0.03878115,-0.0912964,0.22081605,0.0461274,-0.12383,0.0570653,-0.0733309,-0.0083569,0.0379259,-0.0126126,0.0793283,0.094221,0.04657,0.08906115,0.0859394,-0.03174395,0.030261,-0.1260339,-0.02758165,-0.0573386,0.0089775,-0.10461785,-0.04551921,0.0426955,0.1070071,0,-0.013725,0,-0.0254867,-0.1336318,-0.12364848,-0.1040059,0.042587,0.0259053,-0.0552595,-0.01212225,-0.0902985,-0.1263825,0.05877063,0.10906485,0.0459243,-0.102408
30-09-2019,0.0420224,0.040879,-0.1107775,-0.2219136,-0.1416745,-0.01246805,0.10624235,-0.067962,-0.04168765,0.09233245,-0.0809545,0.300464,0.08178705,-0.06226885,0.0742728,-0.0112777,0.1827126,-0.0294705,0.04207685,0.0434246,0.00219325,0.0002834,-0.00529755,0.027146,-0.10592475,-0.2264257,0.0055027,-0.08417541,-0.01361475,-2.22E-05,0,0.13471025,0,-0.1057236,-0.07893645,-0.04244657,0.03080345,0.0061115,0.08181375,-0.06652645,0.0139314,-0.06149725,-0.04520235,-0.01017873,-0.0121866,-0.080931,-0.128685
31-10-2019,0.13687555,-0.065542,0.0600857,-0.0707954,0.0440814,-0.13344895,-0.080887,0.0443756,-0.0129689,-0.0702777,0.0278047,0.0301587,-0.00603935,0.0174509,-0.083811,-0.00129925,-0.03624625,0.0372099,0.0283521,-0.0633251,0.0880049,-0.0121542,0.075606,0.133232,-0.0167746,-0.02023795,-0.0747107,-0.0690436,-0.04212385,0.02434945,0,-0.09780345,0,0.0767482,-0.09490285,0.25940569,0.1047348,-0.0386237,-0.1137384,-0.1136792,0.006961,0.00776585,0.01958275,0.0381391,-0.0434275,-0.13362125,0.02825635
30-11-2019,-0.01869825,0.0434954,0.1013844,0.1955939,-0.0264594,-0.00688325,0.0030092,0.0237853,-0.0620707,0.013481,0.02834325,-0.0267544,-0.007638,-0.00468425,-0.05055,-0.01772345,0.0708344,-0.023709,-0.090286,-0.0658337,0.0371383,0.0356236,-0.04990875,-0.0523028,-0.1040644,0.06009335,-0.0495229,-0.0261488,0.01816645,0.0140316,0,0.1034127,0,0.0702934,0.06331875,-0.09187431,-0.0618192,-0.00142065,0.0586032,0.0321335,-0.083356,0.0081906,-0.02404235,-0.01445496,0.05408735,0.00714,0.0350793
31-12-2019,-0.0721842,0.0113531,-0.110871,-0.0906873,0.0269935,-0.00854815,0.03930805,-0.02464105,0.017125,-0.02743445,0.053271,0.001105,-0.07425275,-0.04383565,-0.02580245,-0.01352955,-0.017094,0.03277525,0.020156,-0.014441,-0.02204795,0.0038686,-0.0433356,-0.0624862,-0.1008124,0.0683694,0.0442797,-0.0336071,-0.0171955,-0.0069115,0,-0.0008447,0,0.04108545,0.0148869,-0.06700612,0.03292565,-0.0357856,-0.1051208,-0.00585,-0.0166949,0.0517066,0.0030024,0.0126607,0.04143735,-0.0935079,-0.0306638
31-01-2020,0.11305445,-0.01452655,-0.05658625,0.04180185,-0.03763435,0.10692125,-0.13913255,0.08666975,-0.0526595,-0.08911875,0.0464246,-0.04447085,0.06196205,0.0267983,0.11528645,0.04134885,0.0014156,0.07573285,-0.00939905,0.10034935,0.05125905,-0.08055825,0.0338017,0.0226324,-0.0531506,-0.0666102,-0.08950545,-0.01576895,-0.0331396,-0.01240595,0,-0.041062,0,0.02984985,-0.0162571,-0.09302438,-0.02823665,-0.0428,0.02959035,0.0061856,0.0818395,0.06334065,-0.0070101,0.0211519,0.1161187,-0.0071883,-0.02962105
29-02-2020,0.2806625,0.01856095,-0.0689741,-0.04881625,0.07343685,0.0414591,0.1667086,0.0132199,0.0741214,-0.014382,0.0767624,-0.03235545,0.04674615,0.0658032,0.05495,0.0406114,-0.038964,0.00421515,0.0504902,0.01834665,0.0117028,-0.0425035,0.1521809,0.0293146,0.0018412,0.10250105,0.02711515,-0.0020573,0.1685737,0.02438095,0,-0.0884938,0,-0.03673385,0.0318264,0.15141392,0.00849335,0.14539765,0.01765725,0.037168,0.0469294,-0.06557675,0.07876775,0.09888345,0.06103435,-0.03496275,0.03561495
31-03-2020,0.4474058,0.3151414,0.3345424,0.7935589,0.31668655,0.2176377,0.50604485,0.2520252,0.2875681,0.4943472,0.0917181,0.2191996,0.02707645,0.26377055,0.3872935,0.3589563,0.1912858,0.18295925,-0.1544944,0.34976225,0.2266204,0.01259665,-0.12253715,0.1150588,0.4400834,0.21438935,0.10146565,0.255782,0.0805497,0.1014779,0,0.2522459,-0.0827714,0.36039165,0.33999245,0.02449298,0.12233075,0.2113223,0.2653626,0.1132572,0.2429552,0.040645,0.0062335,0.172435,0.30909935,0.3577278,0.236568
30-04-2020,0.2110698,0.08632395,-0.03174675,-0.01844595,0.04420715,0.01058425,-0.219024,0.0104311,-0.0358435,-0.0585486,0.06061725,0.1222634,0.2513904,0.1350867,0.2461746,0.11051625,-0.0280646,0.06090905,0.3918096,0.2043418,-0.14421,0.0280052,0.28014405,-0.03198355,0.04704065,0.21436265,-0.02010525,0.0572344,0.04582615,0.09413475,0,-0.1586514,-0.00838025,-0.0432405,0.04874675,-0.10884259,0.04615175,0.05219665,0.149112,-0.0014548,0.1346014,-0.0106755,0.0278378,0.14232345,0.01544025,-0.0746055,-0.01745655
31-05-2020,-0.1306014,-0.0273296,-0.0950069,-0.2703108,-0.1036584,0.00500125,-0.12233935,-0.1228842,0.12052725,-0.1182675,0.09762375,-0.0237973,-0.0511937,-0.1289304,0.0018428,-0.006492,0.0423577,-0.157483,0.0021091,-0.1973909,0.06477285,-0.0129364,-0.01733165,-0.07989815,-0.2036501,-0.06660735,-0.1293918,-0.12362635,0.0453453,-0.061776,0.00733655,-0.0813123,-0.11080125,0.16907495,-0.15392125,-0.0821209,-0.12997025,-0.12786675,0.064284,0.0881604,-0.10588815,0.002478,-0.0526363,-0.00904215,-0.03379825,-0.076572,-0.23228785
30-06-2020,0.1072855,-0.120339,0.08298475,0.2136728,-0.12547395,-0.1047897,0.3492514,-0.028246,-0.0306627,0.16120455,0.05716745,0.034024,0.01241275,-0.03556895,0.0731774,0.014057,-0.0172515,-0.1209325,-0.0661725,-0.0252721,-0.00880415,-0.0359995,-0.0233228,0.00932575,-0.026773,-0.0315862,0.0292557,-0.0050341,-0.0019616,-0.01446185,-0.0304641,0.0921554,-0.0140297,0.15157,-0.02708905,0.02951706,-0.13530775,-0.0008716,0.0517924,-0.0633993,0.0417629,-0.14763,-0.0541478,0.0460725,0.0360059,-0.0318756,0.1194693
31-07-2020,-0.2032239,-0.0526296,-0.18956165,-0.219292,-0.1025862,-0.006075,0.0771576,0.02951945,-0.0454377,0.0514009,0.02547585,-0.1292724,0.0993165,0.0185946,-0.1052576,-0.157773,-0.1284435,0.00771735,0.00132955,-0.10373705,0.0855008,-0.102792,-0.0425028,0.0339328,-0.2639171,-0.02753745,-0.10387005,0.0087579,-0.044703,0.0013422,0.02199225,-0.0981166,0.1468305,-0.0839352,-0.11752885,0.0116131,0.3231984,0.1600651,0.07485045,-0.1178037,0.0193875,-0.023529,0.1715573,0.1631218,-0.06066445,-0.0102529,-0.1836306
31-08-2020,-0.01610595,0.0221796,0.03196235,0.1028559,0.11071395,-0.03911695,-0.06621385,0.1881759,-0.0579271,-0.10653465,0.03070445,-0.010582,0.04987725,-0.09682735,0.0813936,0.11044795,-0.05761135,0.1382477,0.10981015,-0.110799,-0.0137231,0.0584392,-0.1082992,-0.02945745,-0.02166035,0.0201372,-0.1124271,-0.0008127,-0.0183924,0.0309989,-0.020056,-0.0060291,0.0457558,-0.05446545,0.0495775,-0.03932156,0.00559025,0.0338541,0.13059765,0.0550047,-0.04875695,0.0068844,0.243732,-0.0527122,-0.00679735,0.23473455,-0.06200565
30-09-2020,-0.0168829,0.0454896,0.0807368,0.10701305,0.03298425,-0.06193,0.0152267,0.1138005,-0.0640453,0.0369787,0.010654,-0.02217015,0.0548702,-0.074163,-0.07401725,0.0132251,0.142776,0.10960485,-0.06206895,-0.10631115,0.09837345,0.00404545,-0.037536,-0.05311845,-0.03227685,-0.0602758,0.05476345,0.00699,0.0992149,-0.0968595,-0.0438013,-0.0643455,-0.0678507,-0.153094,0.0093654,-0.050244,-0.02121845,-0.08809255,-0.05024205,0.04815465,0.09714095,0.1299408,-0.047026,-0.0023222,0.04067905,-0.146663,0.02163855
31-10-2020,-0.12195465,-0.0257915,-0.003621,-0.1136712,-0.05199115,0.0743575,-0.2765747,0.013713,-0.0276647,-0.1016237,-0.00760725,0.0146692,0.00022805,-0.13501335,0.0961498,-0.0343472,-0.0301037,0.09365615,0.02239795,0.08693745,0.0147811,-0.07332015,0.0512419,0.0883872,0.06528165,0.145989,0.13080055,0.115093,-0.0089869,0.0012741,0.0131516,0.0567416,-0.0595274,-0.0815125,0.03504495,0.0493791,0.14574405,-0.05464825,-0.12684235,0.02849765,-0.08342575,-0.004719,-0.0907945,-0.08751375,-0.0998274,0.02011235,0.13444855
30-11-2020,0.34428495,0.20741585,0.1761886,0.2847054,-0.0440205,0.0097773,0.4348265,0.4026052,0.06416445,0.48766285,-0.0601731,0.08997315,-0.0114745,0.03663105,0.21094295,0.1767904,0.06772085,0.04685795,-0.11553575,0.0094557,-0.0456793,-0.06208365,-0.05611675,-0.0572495,0.2580111,-0.1060883,0.2233692,0.1196475,0.1474213,-0.0456773,0.05329455,0.0429177,0.101304,0.16883675,-0.0359275,0.14026635,-0.1201998,-0.0552016,0.1170222,0.05998685,0.1802132,0.0960446,0.0842109,-0.0709687,0.1532518,-0.00436455,0.0195398
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,1.88%,1.39%,1.29%,1.25%,1.14%,0.97%,0.91%,0.90%,0.79%,0.78%,0.73%,0.68%,0.55%,0.54%,0.45%,0.44%,0.44%,0.43%,0.42%,0.42%,0.42%,0.33%,0.27%,0.25%,0.24%,0.23%,0.21%,0.17%,0.02%,0.01%,0.00%,-0.01%,-0.04%,-0.08%,-0.18%,-0.19%,-0.34%,-0.42%,-0.47%,-0.47%,-0.56%,-0.57%,-0.59%,-0.63%,-0.72%,-1.03%,-1.29%
