Dates,Daily PNL,Gross Exposure,EOD Net Exposure,Cumulative PNL,Cumulative PNL%,DD in %,DD in INR
2011-11-23,50700.00000000028,2351950.0,-2351950.0,2563319.673749942,0.2563319673749942,-0.007660649750000052,-76606.49750000052
2011-11-24,-26275.00000000009,2378225.0,-2378225.0,2537044.673749942,0.2537044673749942,-0.010288149750000052,-102881.49750000052
2011-11-25,22750.0,2355475.0,-2355475.0,2559794.673749942,0.25597946737499416,-0.008013149750000052,-80131.49750000052
2011-11-28,-80405.54500000052,2435150.0,2435150.0,2479389.1287499415,0.24793891287499414,-0.016053704250000092,-160537.0425000009
2011-11-29,-27497.51249999963,2408375.0,-2408375.0,2451891.6162499418,0.24518916162499418,-0.018803455500000062,-188034.55500000063
2011-11-30,-8524.852500000634,2416175.0,2416175.0,2443366.7637499413,0.24433667637499412,-0.019655940750000114,-196559.40750000114
2011-12-01,65699.99999999983,2481875.0,2481875.0,2509066.7637499413,0.25090667637499414,-0.013085940750000113,-130859.40750000114
2011-12-02,58474.99999999991,2540350.0,2540350.0,2567541.7637499413,0.25675417637499415,-0.007238440750000114,-72384.40750000114
2011-12-05,-7549.999999999727,2532800.0,2532800.0,2559991.7637499417,0.2559991763749942,-0.007993440750000066,-79934.40750000067
2011-12-07,10250.0,2543050.0,2543050.0,2570241.7637499417,0.2570241763749942,-0.0069684407500000675,-69684.40750000067
2011-12-08,-64750.0,2478300.0,2478300.0,2505491.7637499417,0.2505491763749942,-0.013443440750000066,-134434.40750000067
2011-12-09,-36082.885000000715,2442950.0,-2442950.0,2469408.878749941,0.2469408878749941,-0.017051729250000137,-170517.29250000138
2011-12-12,56099.99999999991,2386850.0,-2386850.0,2525508.878749941,0.2525508878749941,-0.011441729250000138,-114417.29250000138
2011-12-13,-18825.000000000273,2405675.0,-2405675.0,2506683.8787499405,0.25066838787499407,-0.013324229250000184,-133242.29250000184
2011-12-14,23575.000000000273,2382100.0,-2382100.0,2530258.878749941,0.2530258878749941,-0.010966729250000138,-109667.29250000138
2011-12-15,3400.000000000091,2378700.0,-2378700.0,2533658.878749941,0.2533658878749941,-0.010626729250000138,-106267.29250000138
2011-12-16,57125.0,2321575.0,-2321575.0,2590783.878749941,0.2590783878749941,-0.004914229250000138,-49142.29250000138
2011-12-19,9649.999999999636,2311925.0,-2311925.0,2600433.8787499405,0.26004338787499404,-0.003949229250000184,-39492.292500001844
2011-12-20,34675.00000000018,2277250.0,-2277250.0,2635108.8787499405,0.26351088787499405,-0.0004817292500001844,-4817.292500001844
2011-12-21,-78500.0,2355750.0,-2355750.0,2556608.8787499405,0.2556608878749941,-0.008331729250000185,-83317.29250000184
2011-12-22,-19412.334999999985,2374450.0,2374450.0,2537196.5437499406,0.25371965437499405,-0.01027296275000018,-102729.6275000018
2011-12-23,-14149.999999999636,2360300.0,2360300.0,2523046.543749941,0.2523046543749941,-0.011687962750000135,-116879.62750000134
2011-12-26,33549.99999999972,2393850.0,2393850.0,2556596.5437499406,0.25565965437499405,-0.008332962750000181,-83329.6275000018
2011-12-27,-18400.00000000009,2375450.0,2375450.0,2538196.5437499406,0.25381965437499404,-0.01017296275000018,-101729.6275000018
2011-12-28,-19899.999999999636,2355550.0,2355550.0,2518296.543749941,0.2518296543749941,-0.012162962750000134,-121629.62750000134
2011-12-29,-33121.93750000006,2323125.0,-2323125.0,2485174.606249941,0.2485174606249941,-0.015475156500000134,-154751.56500000134
2011-12-30,5925.000000000182,2317200.0,-2317200.0,2491099.606249941,0.2491099606249941,-0.014882656500000134,-148826.56500000134
2012-01-02,-6850.000000000364,2324050.0,-2324050.0,2484249.6062499406,0.24842496062499406,-0.015567656500000181,-155676.5650000018
2012-01-03,-68267.47999999998,2391600.0,2391600.0,2415982.1262499406,0.24159821262499406,-0.02239440450000018,-223944.0450000018
2012-01-04,-11500.0,2380100.0,2380100.0,2404482.1262499406,0.24044821262499405,-0.023544404500000178,-235444.0450000018
2012-01-05,-1049.9999999997272,2379050.0,2379050.0,2403432.126249941,0.2403432126249941,-0.023649404500000134,-236494.04500000132
2012-01-06,6924.999999999727,2385975.0,2385975.0,2410357.1262499406,0.24103571262499407,-0.02295690450000018,-229569.0450000018
2012-01-07,-5974.999999999909,2380000.0,2380000.0,2404382.1262499406,0.24043821262499407,-0.023554404500000178,-235544.0450000018
2012-01-09,-4099.999999999909,2375900.0,2375900.0,2400282.1262499406,0.24002821262499405,-0.02396440450000018,-239644.0450000018
2012-01-10,59250.0,2435150.0,2435150.0,2459532.1262499406,0.24595321262499406,-0.01803940450000018,-180394.0450000018
2012-01-11,1025.000000000091,2436175.0,2436175.0,2460557.1262499406,0.24605571262499407,-0.01793690450000018,-179369.0450000018
2012-01-12,-10075.000000000273,2426100.0,2426100.0,2450482.12624994,0.24504821262499402,-0.018944404500000227,-189444.04500000225
2012-01-13,13000.0,2439100.0,2439100.0,2463482.12624994,0.246348212624994,-0.017644404500000224,-176444.04500000225
2012-01-16,6450.000000000273,2445550.0,2445550.0,2469932.1262499406,0.24699321262499405,-0.01699940450000018,-169994.0450000018
2012-01-17,42949.99999999982,2488500.0,2488500.0,2512882.1262499406,0.25128821262499407,-0.01270440450000018,-127044.04500000179
2012-01-18,-9750.0,2478750.0,2478750.0,2503132.1262499406,0.25031321262499406,-0.01367940450000018,-136794.0450000018
2012-01-19,32275.00000000009,2511025.0,2511025.0,2535407.1262499406,0.25354071262499406,-0.010451904500000178,-104519.04500000179
2012-01-20,12900.000000000091,2523925.0,2523925.0,2548307.1262499406,0.25483071262499407,-0.009161904500000179,-91619.04500000179
2012-01-23,1599.999999999909,2525525.0,2525525.0,2549907.1262499406,0.25499071262499406,-0.009001904500000178,-90019.04500000179
2012-01-24,34699.99999999982,2560225.0,2560225.0,2584607.1262499406,0.25846071262499404,-0.005531904500000179,-55319.04500000179
2012-01-25,18925.000000000182,2579150.0,2579150.0,2603532.1262499406,0.26035321262499406,-0.003639404500000179,-36394.04500000179
2012-01-27,27250.0,2606400.0,2606400.0,2630782.1262499406,0.26307821262499403,-0.0009144045000001788,-9144.045000001788
2012-01-30,-50349.99999999991,2556050.0,2556050.0,2580432.1262499406,0.2580432126249941,-0.0059494045000001786,-59494.04500000179
2012-01-31,55625.0,2611675.0,2611675.0,2636057.1262499406,0.26360571262499405,-0.00038690450000017883,-3869.045000001788
2012-02-01,19399.999999999636,2631075.0,2631075.0,2655457.12624994,0.265545712624994,0.0,0.0
2012-02-02,6100.000000000364,2637175.0,2637175.0,2661557.1262499406,0.26615571262499405,0.0,0.0
2012-02-03,35599.99999999991,2672775.0,2672775.0,2697157.1262499406,0.26971571262499405,0.0,0.0
2012-02-06,10650.000000000091,2683425.0,2683425.0,2707807.1262499406,0.27078071262499404,0.0,0.0
2012-02-07,-5825.000000000273,2677600.0,2677600.0,2701982.12624994,0.270198212624994,-0.0005825000000000465,-5825.000000000466
2012-02-08,16650.00000000009,2694250.0,2694250.0,2718632.12624994,0.271863212624994,0.0,0.0
2012-02-09,24275.00000000009,2718525.0,2718525.0,2742907.12624994,0.274290712624994,0.0,0.0
2012-02-10,-19700.000000000273,2698825.0,2698825.0,2723207.1262499397,0.27232071262499397,-0.0019700000000000464,-19700.000000000466
2012-02-13,10175.000000000182,2709000.0,2709000.0,2733382.1262499397,0.27333821262499397,-0.0009525000000000465,-9525.000000000466
2012-02-14,11175.000000000182,2720175.0,2720175.0,2744557.1262499397,0.27445571262499396,0.0,0.0
2012-02-15,56099.99999999991,2776275.0,2776275.0,2800657.1262499397,0.28006571262499397,0.0,0.0
2012-02-16,-7375.0,2768900.0,2768900.0,2793282.1262499397,0.27932821262499397,-0.0007375,-7375.0
2012-02-17,25900.00000000009,2794800.0,2794800.0,2819182.1262499397,0.28191821262499395,0.0,0.0
2012-02-21,16274.999999999636,2811075.0,2811075.0,2835457.126249939,0.2835457126249939,0.0,0.0
2012-02-22,-52024.999999999636,2759050.0,2759050.0,2783432.1262499397,0.27834321262499395,-0.005202499999999954,-52024.999999999534
2012-02-23,-18222.495000000436,2741650.0,-2741650.0,2765209.631249939,0.2765209631249939,-0.007024749500000011,-70247.49500000011
2012-02-24,-2074.999999999818,2743725.0,-2743725.0,2763134.631249939,0.2763134631249939,-0.0072322495000000115,-72322.49500000011
2012-02-27,74424.99999999972,2669300.0,-2669300.0,2837559.6312499386,0.28375596312499385,0.0,0.0
2012-02-28,-51449.99999999982,2720750.0,-2720750.0,2786109.6312499386,0.27861096312499384,-0.005145,-51450.0
2012-02-29,1000.0,2719750.0,-2719750.0,2787109.6312499386,0.2787109631249939,-0.005045,-50450.0
2012-03-01,24375.0,2695375.0,-2695375.0,2811484.6312499386,0.28114846312499386,-0.0026075,-26075.0
2012-03-02,-375.0,2695750.0,-2695750.0,2811109.6312499386,0.28111096312499384,-0.002645,-26450.0
2012-03-03,-2500.0,2698250.0,-2698250.0,2808609.6312499386,0.28086096312499387,-0.002895,-28950.0
2012-03-05,38974.99999999991,2659275.0,-2659275.0,2847584.6312499386,0.28475846312499387,0.0,0.0
2012-03-06,34075.00000000028,2625200.0,-2625200.0,2881659.631249939,0.28816596312499393,0.0,0.0
2012-03-07,-4150.000000000091,2629350.0,-2629350.0,2877509.631249939,0.28775096312499393,-0.000415,-4150.0
2012-03-09,-53529.622500000645,2682075.0,2682075.0,2823980.0087499386,0.28239800087499384,-0.0057679622500000525,-57679.62250000052
2012-03-12,12300.000000000182,2694375.0,2694375.0,2836280.0087499386,0.28362800087499385,-0.004537962250000052,-45379.62250000052
2012-03-13,39824.99999999982,2734200.0,2734200.0,2876105.0087499386,0.28761050087499385,-0.0005554622500000522,-5554.6225000005215
2012-03-14,18850.000000000364,2753050.0,2753050.0,2894955.008749939,0.2894955008749939,0.0,0.0
2012-03-15,-43500.0,2709550.0,2709550.0,2851455.008749939,0.2851455008749939,-0.00435,-43500.0
2012-03-16,-39001.405000000435,2671350.0,-2671350.0,2812453.603749939,0.28124536037499387,-0.008250140500000025,-82501.40500000026
2012-03-19,32699.999999999818,2638650.0,-2638650.0,2845153.603749939,0.28451536037499386,-0.004980140500000026,-49801.40500000026
2012-03-20,-9849.999999999909,2648500.0,-2648500.0,2835303.603749939,0.28353036037499385,-0.0059651405000000265,-59651.40500000026
2012-03-21,-49559.17500000032,2697250.0,2697250.0,2785744.4287499385,0.27857444287499383,-0.010921058000000055,-109210.58000000054
2012-03-22,-78011.00749999977,2620025.0,-2620025.0,2707733.4212499387,0.2707733421249939,-0.018722158750000037,-187221.58750000037
2012-03-23,-22650.00000000009,2642675.0,-2642675.0,2685083.4212499387,0.26850834212499386,-0.020987158750000037,-209871.58750000037
2012-03-26,47025.00000000009,2595650.0,-2595650.0,2732108.4212499387,0.27321084212499386,-0.016284658750000038,-162846.58750000037
2012-03-27,-30224.99999999991,2625875.0,-2625875.0,2701883.4212499387,0.2701883421249939,-0.019307158750000036,-193071.58750000037
2012-03-28,27175.000000000182,2598700.0,-2598700.0,2729058.4212499387,0.27290584212499386,-0.016589658750000038,-165896.58750000037
2012-03-29,9274.999999999636,2589425.0,-2589425.0,2738333.421249938,0.27383334212499383,-0.015662158750000085,-156621.58750000084
2012-03-30,-77999.98750000032,2666625.0,2666625.0,2660333.433749938,0.2660333433749938,-0.02346215750000011,-234621.57500000112
2012-04-02,8699.999999999818,2675325.0,2675325.0,2669033.433749938,0.2669033433749938,-0.022592157500000112,-225921.57500000112
2012-04-03,16300.000000000182,2691625.0,2691625.0,2685333.433749938,0.2685333433749938,-0.020962157500000113,-209621.57500000112
2012-04-04,-19349.99999999991,2672275.0,2672275.0,2665983.433749938,0.2665983433749938,-0.022897157500000112,-228971.57500000112
2012-04-09,-46562.95,2626500.0,-2626500.0,2619420.4837499377,0.2619420483749938,-0.02755345250000013,-275534.5250000013
2012-04-10,-6574.999999999818,2633075.0,-2633075.0,2612845.4837499377,0.26128454837499376,-0.02821095250000013,-282109.5250000013
2012-04-11,7399.999999999636,2625675.0,-2625675.0,2620245.4837499373,0.2620245483749937,-0.027470952500000177,-274709.52500000177
2012-04-12,-20443.59750000058,2645325.0,2645325.0,2599801.8862499367,0.25998018862499367,-0.029515312250000238,-295153.1225000024
2012-04-13,-35558.16499999946,2610550.0,-2610550.0,2564243.721249937,0.2564243721249937,-0.03307112875000019,-330711.28750000196
2012-04-16,-13674.999999999727,2624225.0,-2624225.0,2550568.7212499375,0.2550568721249937,-0.03443862875000015,-344386.2875000015
2012-04-17,-36372.94000000066,2659800.0,2659800.0,2514195.7812499367,0.25141957812499366,-0.038075922750000234,-380759.22750000237
2012-04-18,1549.9999999997272,2661350.0,2661350.0,2515745.781249936,0.2515745781249936,-0.03792092275000028,-379209.22750000283
2012-04-19,16750.0,2678100.0,2678100.0,2532495.781249936,0.2532495781249936,-0.036245922750000284,-362459.22750000283
2012-04-20,-27099.99999999991,2651000.0,2651000.0,2505395.781249936,0.2505395781249936,-0.03895592275000028,-389559.22750000283
2012-04-23,-52479.78999999941,2599300.0,-2599300.0,2452915.9912499366,0.24529159912499365,-0.04420390175000024,-442039.0175000024
2012-04-24,-12875.0,2612175.0,-2612175.0,2440040.9912499366,0.24400409912499366,-0.04549140175000024,-454914.0175000024
2012-04-25,12875.0,2599300.0,-2599300.0,2452915.9912499366,0.24529159912499365,-0.04420390175000024,-442039.0175000024
2012-04-26,4800.000000000182,2594500.0,-2594500.0,2457715.9912499366,0.24577159912499366,-0.04372390175000024,-437239.0175000024
2012-04-27,-10900.000000000091,2605400.0,-2605400.0,2446815.9912499366,0.24468159912499365,-0.04481390175000024,-448139.0175000024
2012-04-28,-10699.999999999818,2616100.0,-2616100.0,2436115.9912499366,0.24361159912499367,-0.04588390175000024,-458839.0175000024
2012-04-30,-18615.17750000121,2633925.0,2633925.0,2417500.8137499355,0.24175008137499354,-0.04774541950000036,-477454.19500000356
2012-05-02,-10450.000000000273,2623475.0,2623475.0,2407050.813749935,0.2407050813749935,-0.048790419500000404,-487904.195000004
2012-05-03,-24354.96999999941,2599900.0,-2599900.0,2382695.8437499357,0.23826958437499357,-0.05122591650000033,-512259.1650000033
2012-05-04,50925.00000000018,2548975.0,-2548975.0,2433620.8437499357,0.24336208437499357,-0.04613341650000033,-461334.1650000033
2012-05-07,-14000.0,2562975.0,-2562975.0,2419620.8437499357,0.24196208437499359,-0.04753341650000033,-475334.1650000033
2012-05-08,60174.99999999972,2502800.0,-2502800.0,2479795.8437499353,0.24797958437499354,-0.041515916500000374,-415159.16500000376
2012-05-09,10825.000000000273,2491975.0,-2491975.0,2490620.8437499357,0.24906208437499358,-0.04043341650000033,-404334.1650000033
2012-05-10,8574.999999999818,2483400.0,-2483400.0,2499195.8437499357,0.24991958437499356,-0.03957591650000033,-395759.1650000033
2012-05-11,17724.99999999991,2465675.0,-2465675.0,2516920.8437499357,0.2516920843749936,-0.03780341650000033,-378034.1650000033
2012-05-14,21550.000000000182,2444125.0,-2444125.0,2538470.8437499357,0.2538470843749936,-0.03564841650000033,-356484.1650000033
2012-05-15,-27000.0,2471125.0,-2471125.0,2511470.8437499357,0.25114708437499356,-0.03834841650000033,-383484.1650000033
2012-05-16,42675.00000000018,2428450.0,-2428450.0,2554145.8437499357,0.2554145843749936,-0.03408091650000033,-340809.1650000033
2012-05-17,2299.999999999727,2426150.0,-2426150.0,2556445.8437499353,0.25564458437499354,-0.033850916500000376,-338509.16500000376
2012-05-18,-18324.999999999818,2444475.0,-2444475.0,2538120.8437499353,0.25381208437499353,-0.03568341650000038,-356834.16500000376
2012-05-21,-2474.999999999909,2446950.0,-2446950.0,2535645.8437499353,0.2535645843749935,-0.035930916500000375,-359309.16500000376
2012-05-22,26349.99999999991,2420600.0,-2420600.0,2561995.8437499353,0.2561995843749935,-0.033295916500000376,-332959.16500000376
2012-05-23,13324.999999999818,2407275.0,-2407275.0,2575320.8437499353,0.25753208437499353,-0.031963416500000376,-319634.16500000376
2012-05-24,-50011.96500000014,2456550.0,2456550.0,2525308.878749935,0.2525308878749935,-0.03696461300000041,-369646.1300000041
2012-05-25,2875.0,2459425.0,2459425.0,2528183.878749935,0.2528183878749935,-0.03667711300000041,-366771.1300000041
2012-05-28,28274.999999999636,2487700.0,2487700.0,2556458.8787499345,0.2556458878749934,-0.03384961300000045,-338496.13000000454
2012-05-29,3125.0,2490825.0,2490825.0,2559583.8787499345,0.2559583878749935,-0.03353711300000045,-335371.13000000454
2012-05-30,-24299.999999999727,2466525.0,2466525.0,2535283.878749935,0.2535283878749935,-0.03596711300000041,-359671.1300000041
2012-05-31,-4400.000000000091,2462125.0,2462125.0,2530883.878749935,0.2530883878749935,-0.03640711300000041,-364071.1300000041
2012-06-01,-50573.68249999991,2412275.0,-2412275.0,2480310.196249935,0.2480310196249935,-0.04146448125000042,-414644.8125000042
2012-06-04,-7974.999999999909,2420250.0,-2420250.0,2472335.196249935,0.2472335196249935,-0.04226198125000042,-422619.8125000042
2012-06-05,-2900.000000000091,2423150.0,-2423150.0,2469435.196249935,0.24694351962499347,-0.04255198125000042,-425519.8125000042
2012-06-06,-66896.79000000024,2489300.0,2489300.0,2402538.406249935,0.24025384062499347,-0.04924166025000042,-492416.6025000042
2012-06-07,25375.0,2514675.0,2514675.0,2427913.406249935,0.24279134062499347,-0.046704160250000425,-467041.6025000042
2012-06-08,15024.999999999636,2529700.0,2529700.0,2442938.4062499343,0.24429384062499343,-0.04520166025000047,-452016.6025000047
2012-06-11,-3399.999999999636,2526300.0,2526300.0,2439538.406249935,0.24395384062499348,-0.04554166025000042,-455416.6025000042
2012-06-12,36924.99999999972,2563225.0,2563225.0,2476463.4062499343,0.24764634062499344,-0.04184916025000047,-418491.6025000047
2012-06-13,-1724.999999999909,2561500.0,2561500.0,2474738.4062499343,0.24747384062499345,-0.04202166025000047,-420216.6025000047
2012-06-14,-34449.99999999982,2527050.0,2527050.0,2440288.4062499343,0.24402884062499344,-0.04546666025000047,-454666.6025000047
2012-06-15,46799.99999999972,2573850.0,2573850.0,2487088.406249934,0.24870884062499338,-0.040786660250000516,-407866.60250000516
2012-06-18,-44449.99999999982,2529400.0,2529400.0,2442638.406249934,0.2442638406249934,-0.04523166025000051,-452316.60250000516
2012-06-19,25900.00000000009,2555300.0,2555300.0,2468538.406249934,0.24685384062499338,-0.04264166025000052,-426416.60250000516
2012-06-20,5924.999999999727,2561225.0,2561225.0,2474463.4062499334,0.24744634062499335,-0.042049160250000564,-420491.6025000056
2012-06-21,25700.000000000273,2586925.0,2586925.0,2500163.406249934,0.2500163406249934,-0.03947916025000051,-394791.60250000516
2012-06-22,-11350.000000000364,2575575.0,2575575.0,2488813.4062499334,0.24888134062499334,-0.040614160250000565,-406141.6025000056
2012-06-25,-21691.394999999375,2554650.0,-2554650.0,2467122.011249934,0.2467122011249934,-0.04278329975000052,-427832.9975000052
2012-06-26,-8968.855000000076,2562850.0,2562850.0,2458153.156249934,0.2458153156249934,-0.04368018525000052,-436801.85250000516
2012-06-27,6974.999999999909,2569825.0,2569825.0,2465128.156249934,0.2465128156249934,-0.04298268525000051,-429826.85250000516
2012-06-28,4750.0,2574575.0,2574575.0,2469878.156249934,0.2469878156249934,-0.04250768525000052,-425076.85250000516
2012-06-29,74100.00000000036,2648675.0,2648675.0,2543978.1562499343,0.2543978156249934,-0.03509768525000047,-350976.8525000047
2012-07-02,-875.0,2647800.0,2647800.0,2543103.1562499343,0.25431031562499345,-0.03518518525000047,-351851.8525000047
2012-07-03,5074.999999999818,2652875.0,2652875.0,2548178.1562499343,0.25481781562499345,-0.03467768525000047,-346776.8525000047
2012-07-04,8449.999999999818,2661325.0,2661325.0,2556628.1562499343,0.25566281562499343,-0.033832685250000466,-338326.8525000047
2012-07-05,10925.000000000182,2672250.0,2672250.0,2567553.1562499343,0.25675531562499343,-0.03274018525000047,-327401.8525000047
2012-07-06,-8650.000000000091,2663600.0,2663600.0,2558903.1562499343,0.2558903156249934,-0.03360518525000047,-336051.8525000047
2012-07-09,-23900.00000000009,2639700.0,2639700.0,2535003.1562499343,0.2535003156249934,-0.03599518525000047,-359951.8525000047
2012-07-10,39375.0,2679075.0,2679075.0,2574378.1562499343,0.25743781562499346,-0.03205768525000047,-320576.8525000047
2012-07-11,-17625.0,2661450.0,2661450.0,2556753.1562499343,0.25567531562499346,-0.03382018525000047,-338201.8525000047
2012-07-12,-36537.709999999606,2625700.0,-2625700.0,2520215.446249935,0.2520215446249935,-0.03747395625000042,-374739.5625000042
2012-07-13,5474.999999999909,2620225.0,-2620225.0,2525690.446249935,0.25256904462499347,-0.03692645625000042,-369264.5625000042
2012-07-16,16799.999999999727,2603425.0,-2603425.0,2542490.4462499344,0.2542490446249934,-0.03524645625000047,-352464.56250000466
2012-07-17,4100.000000000364,2599325.0,-2599325.0,2546590.446249935,0.2546590446249935,-0.03483645625000042,-348364.5625000042
2012-07-18,-12450.000000000273,2611775.0,-2611775.0,2534140.4462499344,0.25341404462499345,-0.03608145625000046,-360814.56250000466
2012-07-19,-16724.99999999991,2628500.0,-2628500.0,2517415.4462499344,0.25174154462499343,-0.03775395625000046,-377539.56250000466
2012-07-20,20199.999999999818,2608300.0,-2608300.0,2537615.4462499344,0.25376154462499345,-0.03573395625000047,-357339.56250000466
2012-07-23,48100.000000000364,2560200.0,-2560200.0,2585715.446249935,0.2585715446249935,-0.03092395625000042,-309239.5625000042
2012-07-24,-7475.000000000364,2567675.0,-2567675.0,2578240.4462499344,0.2578240446249934,-0.031671456250000465,-316714.56250000466
2012-07-25,11400.000000000091,2556275.0,-2556275.0,2589640.4462499344,0.25896404462499345,-0.030531456250000467,-305314.56250000466
2012-07-26,34775.00000000009,2521500.0,-2521500.0,2624415.4462499344,0.2624415446249934,-0.027053956250000465,-270539.56250000466
2012-07-27,-40275.00000000009,2561775.0,-2561775.0,2584140.4462499344,0.25841404462499346,-0.031081456250000465,-310814.56250000466
2012-07-30,-47357.50499999995,2608350.0,2608350.0,2536782.9412499345,0.25367829412499343,-0.035817206750000455,-358172.06750000454
2012-07-31,11925.000000000182,2620275.0,2620275.0,2548707.9412499345,0.25487079412499347,-0.034624706750000456,-346247.06750000454
2012-08-01,7875.0,2628150.0,2628150.0,2556582.9412499345,0.25565829412499347,-0.03383720675000045,-338372.06750000454
2012-08-02,-4800.000000000182,2623350.0,2623350.0,2551782.9412499345,0.25517829412499343,-0.034317206750000454,-343172.06750000454
2012-08-03,-2824.999999999818,2620525.0,2620525.0,2548957.9412499345,0.25489579412499347,-0.03459970675000045,-345997.06750000454
2012-08-06,27900.00000000009,2648425.0,2648425.0,2576857.9412499345,0.25768579412499343,-0.03180970675000046,-318097.06750000454
2012-08-07,25424.999999999727,2673850.0,2673850.0,2602282.941249934,0.2602282941249934,-0.0292672067500005,-292672.067500005
2012-08-08,3525.000000000091,2677375.0,2677375.0,2605807.941249934,0.2605807941249934,-0.0289147067500005,-289147.067500005
2012-08-09,-2349.999999999909,2675025.0,2675025.0,2603457.941249934,0.2603457941249934,-0.0291497067500005,-291497.067500005
2012-08-10,-2474.999999999909,2672550.0,2672550.0,2600982.941249934,0.2600982941249934,-0.0293972067500005,-293972.067500005
2012-08-13,13399.999999999636,2685950.0,2685950.0,2614382.9412499336,0.26143829412499336,-0.02805720675000055,-280572.0675000055
2012-08-14,17475.000000000364,2703425.0,2703425.0,2631857.941249934,0.2631857941249934,-0.0263097067500005,-263097.067500005
2012-08-16,-12425.000000000182,2691000.0,2691000.0,2619432.941249934,0.2619432941249934,-0.027552206750000502,-275522.067500005
2012-08-17,175.0000000001819,2691175.0,2691175.0,2619607.941249934,0.2619607941249934,-0.027534706750000502,-275347.067500005
2012-08-21,29774.999999999636,2720950.0,2720950.0,2649382.9412499336,0.26493829412499337,-0.02455720675000055,-245572.06750000548
2012-08-22,-5399.999999999636,2715550.0,2715550.0,2643982.941249934,0.2643982941249934,-0.0250972067500005,-250972.067500005
2012-08-23,-1975.0000000003638,2713575.0,2713575.0,2642007.9412499336,0.26420079412499337,-0.025294706750000548,-252947.06750000548
2012-08-24,-12224.999999999909,2701350.0,2701350.0,2629782.9412499336,0.26297829412499335,-0.02651720675000055,-265172.0675000055
2012-08-27,-20954.36000000018,2681200.0,-2681200.0,2608828.581249933,0.26088285812499334,-0.02861264275000058,-286126.4275000058
2012-08-28,8174.999999999727,2673025.0,-2673025.0,2617003.5812499328,0.26170035812499326,-0.02779514275000063,-277951.4275000063
2012-08-29,24724.99999999991,2648300.0,-2648300.0,2641728.5812499328,0.26417285812499325,-0.025322642750000627,-253226.42750000628
2012-08-30,-9224.999999999909,2657525.0,-2657525.0,2632503.5812499328,0.26325035812499326,-0.026245142750000627,-262451.4275000063
2012-08-31,11700.000000000273,2645825.0,-2645825.0,2644203.581249933,0.2644203581249933,-0.02507514275000058,-250751.4275000058
2012-09-03,4375.0,2641450.0,-2641450.0,2648578.581249933,0.2648578581249933,-0.02463764275000058,-246376.4275000058
2012-09-04,-8250.0,2649700.0,-2649700.0,2640328.581249933,0.26403285812499333,-0.02546264275000058,-254626.4275000058
2012-09-05,23024.999999999636,2626675.0,-2626675.0,2663353.5812499328,0.26633535812499326,-0.02316014275000063,-231601.42750000628
2012-09-06,-3875.0,2630550.0,-2630550.0,2659478.5812499328,0.2659478581249933,-0.023547642750000628,-235476.42750000628
2012-09-07,-49803.86500000077,2679550.0,2679550.0,2609674.716249932,0.26096747162499323,-0.028528029250000697,-285280.29250000697
2012-09-08,10549.999999999727,2690100.0,2690100.0,2620224.7162499316,0.26202247162499315,-0.027473029250000742,-274730.29250000743
2012-09-10,-4275.000000000091,2685825.0,2685825.0,2615949.7162499316,0.2615949716249932,-0.027900529250000743,-279005.29250000743
2012-09-11,16850.000000000364,2702675.0,2702675.0,2632799.716249932,0.2632799716249932,-0.026215529250000695,-262155.29250000697
2012-09-12,20799.999999999727,2723475.0,2723475.0,2653599.7162499316,0.26535997162499314,-0.02413552925000074,-241355.29250000743
2012-09-13,1875.0,2725350.0,2725350.0,2655474.7162499316,0.26554747162499315,-0.02394802925000074,-239480.29250000743
2012-09-14,67099.99999999991,2792450.0,2792450.0,2722574.7162499316,0.27225747162499314,-0.017238029250000744,-172380.29250000743
2012-09-17,15900.000000000091,2808350.0,2808350.0,2738474.7162499316,0.2738474716249932,-0.015648029250000743,-156480.29250000743
2012-09-18,-2224.999999999909,2806125.0,2806125.0,2736249.7162499316,0.27362497162499316,-0.015870529250000744,-158705.29250000743
2012-09-20,-20625.0,2785500.0,2785500.0,2715624.7162499316,0.27156247162499314,-0.017933029250000742,-179330.29250000743
2012-09-21,68025.00000000009,2853525.0,2853525.0,2783649.7162499316,0.2783649716249932,-0.011130529250000742,-111305.29250000743
2012-09-24,-12700.000000000273,2840825.0,2840825.0,2770949.716249931,0.27709497162499314,-0.01240052925000079,-124005.2925000079
2012-09-25,675.0000000001819,2841500.0,2841500.0,2771624.716249931,0.27716247162499313,-0.01233302925000079,-123330.2925000079
2012-09-26,-6574.999999999818,2834925.0,2834925.0,2765049.716249931,0.2765049716249931,-0.01299052925000079,-129905.2925000079
2012-09-27,-10175.000000000182,2824750.0,2824750.0,2754874.716249931,0.2754874716249931,-0.01400802925000079,-140080.2925000079
2012-09-28,40025.00000000009,2864775.0,2864775.0,2794899.716249931,0.2794899716249931,-0.01000552925000079,-100055.2925000079
2012-10-01,12299.999999999727,2877075.0,2877075.0,2807199.7162499307,0.28071997162499307,-0.008775529250000837,-87755.29250000836
2012-10-03,7050.000000000182,2884125.0,2884125.0,2814249.7162499307,0.2814249716249931,-0.008070529250000836,-80705.29250000836
2012-10-04,28724.99999999991,2912850.0,2912850.0,2842974.7162499307,0.2842974716249931,-0.005198029250000837,-51980.29250000836
2012-10-05,-24574.999999999818,2888275.0,2888275.0,2818399.7162499307,0.2818399716249931,-0.007655529250000836,-76555.29250000836
